AB78AFE2-A280-458F-B459-46941C1FEEC8,00226165-A43F-41A4-94B7-AAEB22D6088D,NaN,0.0,10.0,0,242055,1054,0,0,0.0,0.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,00BC141D-4161-4B65-8B3F-B7242371546E,NaN,0.0,10.0,0,411526,1693,0,0,0.0,0.0,43,72.49280214714841,22,19.51303120564016
AB78AFE2-A280-458F-B459-46941C1FEEC8,00D8883C-BE38-4B7E-938C-84CDF42F3584,0.0,0.0,10.0,0,9693,141,0,0,0.0,1.0,43,72.49280214714841,17,30.887815112364006
AB78AFE2-A280-458F-B459-46941C1FEEC8,018BD3E4-7C39-4B98-9385-489C3885C43B,0.0,0.0,11.0,0,265157,1149,0,0,0.0,0.0,43,72.49280214714841,5,12.92481250360578
AB78AFE2-A280-458F-B459-46941C1FEEC8,029AB283-FBF0-4FC1-BF76-E6FB045B212A,0.0,0.0,11.0,0,93549,401,0,0,0.0,0.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,02FBB6A6-B3C7-48B7-8D65-617B9B17F843,0.0,0.0,10.0,0,370914,1611,0,0,0.0,0.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,0328EB9B-AE2B-4E57-8FE3-00C8D89C23B7,0.0,0.0,10.0,0,375562,1670,0,0,0.0,0.0,43,72.49280214714841,20,27.92481250360578
AB78AFE2-A280-458F-B459-46941C1FEEC8,034B1299-9763-4B84-96C4-F96C78542A0C,0.0,0.0,11.0,0,279237,1281,0,0,0.0,0.0,43,72.49280214714841,3,9.965784284662087
AB78AFE2-A280-458F-B459-46941C1FEEC8,034F7F24-87E0-48CA-B6E4-1CC277189B80,0.0,0.0,12.0,0,377242,1687,0,0,0.0,0.0,43,72.49280214714841,5,12.92481250360578
AB78AFE2-A280-458F-B459-46941C1FEEC8,03B5CECC-9C26-413E-B1A9-3C2378B8F4C2,0.0,0.0,8.0,0,435078,1774,0,0,0.0,0.0,43,72.49280214714841,13,32.5284528140707
AB78AFE2-A280-458F-B459-46941C1FEEC8,0409AE36-9F6B-4D35-A879-981DAA65C2CF,0.0,0.0,10.0,0,15658,106,0,0,0.0,1.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,046D49C7-2FB0-4C17-BAEE-AAAE4E441AAA,0.0,0.0,15.0,0,360053,1551,0,0,0.0,0.0,43,72.49280214714841,17,30.887815112364006
AB78AFE2-A280-458F-B459-46941C1FEEC8,05990AFE-AF2A-4189-BD4A-9149C87FF9BF,0.0,0.0,11.0,0,80573,307,0,0,0.0,0.0,43,72.49280214714841,3,12.720671786825555
AB78AFE2-A280-458F-B459-46941C1FEEC8,06577F85-7B43-4E01-BBC6-0D69A62BEAC4,0.0,0.0,11.0,0,376742,1683,0,0,0.0,0.0,43,72.49280214714841,19,12.52029856113373
AB78AFE2-A280-458F-B459-46941C1FEEC8,06656732-5B55-43F1-9B52-7908E48CDD4C,0.0,0.0,10.0,0,372392,1623,0,0,0.0,0.0,43,72.49280214714841,31,42.49069952108242
AB78AFE2-A280-458F-B459-46941C1FEEC8,06A69842-87A1-4704-A8D5-0DF8EC1A6EA5,0.0,0.0,13.0,0,9633,139,0,0,0.0,0.8944271909999159,43,72.49280214714841,3,14.720671786825555
AB78AFE2-A280-458F-B459-46941C1FEEC8,06A70323-6907-4B5E-8378-15DF7E588B25,0.0,0.0,11.0,0,335880,1442,0,0,0.0,0.0,43,72.49280214714841,7,14.696749714856402
AB78AFE2-A280-458F-B459-46941C1FEEC8,06F12A3A-0FD6-40F9-BE65-E40C56E664DB,0.0,0.0,11.0,0,279117,1274,0,0,0.0,0.0,43,72.49280214714841,2,9.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,07296CFD-5D2E-4343-BB26-6A418F43D57A,0.0,0.0,10.0,0,240143,1047,0,0,0.0,0.0,43,72.49280214714841,16,14.5102495297363
AB78AFE2-A280-458F-B459-46941C1FEEC8,074A9E75-89E6-47A9-934D-DDA083EE0DCE,0.0,0.0,10.0,0,252584,1086,0,0,0.0,0.0,43,72.49280214714841,2,9.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,08B01F11-64BA-4C3E-8174-0403E021402F,0.0,0.3,11.0,0,8733,108,0,0,0.0,0.058722021951470346,43,72.49280214714841,18,35.794705707972525
AB78AFE2-A280-458F-B459-46941C1FEEC8,0924AF24-7804-4B25-A50B-CFFA1B9F746E,0.0,0.0,12.0,0,244665,1085,0,0,0.0,0.0,43,72.49280214714841,32,46.86103491862812
AB78AFE2-A280-458F-B459-46941C1FEEC8,09573022-68C0-46CD-A97E-4705AE27EC41,0.0,0.5714285714285714,3.0,0,435098,1776,0,0,0.0,0.0,43,72.49280214714841,33,9.965784284662087
AB78AFE2-A280-458F-B459-46941C1FEEC8,0984D546-70E2-48F3-8F05-3DBF374B0360,0.0,0.0,13.0,0,11093,152,0,0,0.0,1.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,09EE8A4B-4F5D-439A-83F2-8B417BAFFC9D,0.0,0.0,10.0,0,278827,1267,0,0,0.0,0.0,43,72.49280214714841,4,11.627562382434075
AB78AFE2-A280-458F-B459-46941C1FEEC8,0A5B20B6-C7FD-456A-B0A8-125A2B9C3221,0.0,0.0,9.0,0,14678,93,0,0,0.0,1.0,43,72.49280214714841,3,12.720671786825555
AB78AFE2-A280-458F-B459-46941C1FEEC8,0B1D22E4-0E4E-4164-A5DF-B8B91BDEB85E,NaN,0.0,9.0,0,263467,1140,0,0,0.0,0.0,43,72.49280214714841,3,14.720671786825555
AB78AFE2-A280-458F-B459-46941C1FEEC8,0BA8B77A-B8BB-4558-9401-86898FE07A77,0.0,0.0,10.0,0,15478,104,0,0,0.0,1.0,43,72.49280214714841,3,9.965784284662087
AB78AFE2-A280-458F-B459-46941C1FEEC8,0BF9C5B0-A7F5-4581-890F-D38A968149B2,NaN,0.0,10.0,0,109763,498,0,0,0.0,0.0,43,72.49280214714841,20,23.896056108751132
AB78AFE2-A280-458F-B459-46941C1FEEC8,0C0EB9DA-0CBE-4187-A73E-6B597A50B22B,NaN,0.0,10.0,0,411746,1694,0,0,0.0,0.0,43,72.49280214714841,4,11.627562382434075
AB78AFE2-A280-458F-B459-46941C1FEEC8,0C84E938-BDE6-47D9-A978-DB79332D0304,0.0,0.0,10.0,0,14578,90,0,0,0.0,1.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,0D821812-7430-4F14-BC71-4AF122299FFB,0.0,0.0,13.0,0,434578,1764,0,0,0.0,0.0,43,72.49280214714841,6,13.931568569324174
AB78AFE2-A280-458F-B459-46941C1FEEC8,0D9AB5C0-B643-4842-A498-8471C6BBCEBC,NaN,0.0,10.0,0,242085,1055,0,0,0.0,0.0,43,72.49280214714841,7,14.696749714856402
AB78AFE2-A280-458F-B459-46941C1FEEC8,0DA2095B-5ECC-4494-91AB-3ECB6311478D,0.0,0.0,9.0,0,230,12,1,3,0.07120188545089044,0.48770901396685995,43,72.49280214714841,79,273.81206313128575
AB78AFE2-A280-458F-B459-46941C1FEEC8,0DAA7E06-D114-4EEB-A15E-FC8104B4706A,0.0,0.0,9.0,0,417805,1717,0,0,0.0,0.0,43,72.49280214714841,75,18.53231090672162
AB78AFE2-A280-458F-B459-46941C1FEEC8,0DBC3C0C-4A7B-4C20-A1C1-ED3E8C2C22DD,NaN,0.0,11.0,0,287227,1331,0,0,0.0,0.0,43,72.49280214714841,2,7.813781191217037
AB78AFE2-A280-458F-B459-46941C1FEEC8,0DEFB595-9295-4CA8-BA1E-FBF96AAEF698,0.0,0.0,13.0,0,185596,976,0,0,0.0,0.0,43,72.49280214714841,2,9.813781191217037
